id,NEO_PI_R_Anxiety,NEO_PI_R_Activity,TCI_Impulsiveness,TCI_Extravagance,TCI_Disorderliness,TCI_Worry___pessimism,TCI_Fear_of_uncertainty,TCI_Shyness_with_strangers,TCI_Fatigability___asthenia,TCI_Sentimentality,TCI_Warm_communication,TCI_Attachment,NEO_PI_R_Excitement_Seeking,TCI_Dependence,TCI_Eagerness_of_effort,TCI_Work_hardened,TCI_Ambitious,TCI_Perfectionist,TCI_Responsibility,TCI_Purposefulness,TCI_Resourcefulness,TCI_Self_acceptance,TCI_Enlightened_second_nature,NEO_PI_R_Positive_Emotions,TCI_Social_acceptance,TCI_Empathy,TCI_Helpfulness,TCI_Compassion,TCI_Pure_hearted_conscience,TCI_Self_forgetful,TCI_Transpersonal_identification,TCI_Spiritual_acceptance,TCI_Enlightened,TCI_Idealistic,NEO_PI_R_Fantasy,CPI_Dominance,CPI_Capacity_for_Status,CPI_Sociability,CPI_Social_Presence,CPI_Self_acceptance,CPI_Independence,CPI_Empathy,CPI_Responsibility,CPI_Socialization,CPI_Self_control,NEO_PI_R_Aesthetics,CPI_Good_Impression,CPI_Communality,CPI_Well_being,CPI_Tolerance,CPI_Achievement_via_Conformance,CPI_Achievement_via_Independence,CPI_Intellectual_Efficiency,CPI_Psychological_mindedness,CPI_Flexibility,CPI_Femininity,NEO_PI_R_Feelings,CPI_Vector1,CPI_Vector2,CPI_Vector3,CPI_Managerial_Potential,CPI_Work_Orientation,CPI_Creative_Temperament,CPI_Leadership,CPI_Amicability,CPI_Law_Enforcement_Orientation,CPI_Tough_mindedness,NEO_PI_R_Actions,HPI_Empathy,HPI_Not_anxious,HPI_No_guilt,HPI_Calmness,HPI_Even_tempered,HPI_No_somatic_complaints,HPI_Trusting,HPI_Good_attachment,HPI_Competitive,HPI_Self_confidence,NEO_PI_R_Ideas,HPI_No_depression,HPI_Leadership,HPI_Identity,HPI_No_social_anxiety,HPI_Likes_parties,HPI_Likes_crowds,HPI_Experience_seeking,HPI_Exhibitionistic,HPI_Entertaining,HPI_Easy_to_live_with,NEO_PI_R_Values,HPI_Sensitive,HPI_Caring,HPI_Likes_people,HPI_No_hostility,HPI_Moralistic,HPI_Mastery,HPI_Virtuous,HPI_not_autonomous,HPI_Not_spontaneous,HPI_Impulse_control,NEO_PI_R_Trust,HPI_Avoids_trouble,HPI_Science_ability,HPI_Curiosity,HPI_Thrill_seeking,HPI,HPI_Generates_ideas,HPI_Culture,HPI_Education,HPI_Good_memory,NEO_PI_R_Angry_Hostility,NEO_PI_R_Straightforwardness,HPI_Reading,HPI_Self_focus,HPI_Impression_management,HPI_Appearance,NEO_PI_R_Altruism,NEO_PI_R_Compliance,NEO_PI_R_Modesty,NEO_PI_R_Tender_Mindedness,NEO_PI_R_Competence,NEO_PI_R_Order,NEO_PI_R_Dutifulness,NEO_PI_R_Achievement_Striving,NEO_PI_R_Self_Discipline,NEO_PI_R_Depression,NEO_PI_R_Deliberation,HEXACO_PI_Sincerity,HEXACO_PI_Fairness,HEXACO_PI_Greed_Avoidance,HEXACO_PI_Modesty,HEXACO_PI_Fearfulness,HEXACO_PI_Anxiety,HEXACO_PI_Dependence,HEXACO_PI_Sentimentality,HEXACO_PI_Expressiveness,NEO_PI_R_Self_Consciousness,HEXACO_PI_Social_Boldness,HEXACO_PI_Sociability,HEXACO_PI_Liveliness,HEXACO_PI_Forgiveness,HEXACO_PI_Gentleness,HEXACO_PI_Flexibility,HEXACO_PI_Patience,HEXACO_PI_Organization,HEXACO_PI_Diligence,HEXACO_PI_Perfectionism,NEO_PI_R_Impulsiveness,HEXACO_PI_Prudence,HEXACO_PI_Aesthetic_Appreciation,HEXACO_PI_Inquisitiveness,HEXACO_PI_Creativity,HEXACO_PI_Unconventionality,JPI_R_Complexity,JPI_R_Breadth_of_Interest,JPI_R_Innovation,JPI_R_Tolerance,JPI_R_Empathy,NEO_PI_R_Vulnerability,JPI_R_Anxiety,JPI_R_Cooperativeness,JPI_R_Sociability,JPI_R_Social_Confidence,JPI_R_Energy_Level,JPI_R_Social_Astuteness,JPI_R_Risk_Taking,JPI_R_Organization,JPI_R_Traditional_Values,JPI_R_Responsibility,NEO_PI_R_Warmth,MPQ_Well_being,MPQ_Social_Potency,MPQ_Achievement,MPQ_Social_Closeness,MPQ_Stress_Reaction,MPQ_Aggression,MPQ_Alienation,MPQ_Control,MPQ_Harm_avoidance,MPQ_Traditionalism,NEO_PI_R_Gregariousness,MPQ_Absorption,aa_6_FPQ_Affiliation,aa_6_FPQ_Dominance,aa_6_FPQ_Exhibition,aa_6_FPQ_Abasement,aa_6_FPQ_Even_tempered,aa_6_FPQ_Good_natured,aa_6_FPQ_Cognitive_Structure,aa_6_FPQ_Deliberativeness,aa_6_FPQ_Order,NEO_PI_R_Assertiveness,aa_6_FPQ_Autonomy,aa_6_FPQ_Individualism,aa_6_FPQ_Self_Reliance,aa_6_FPQ_Change,aa_6_FPQ_Understanding,aa_6_FPQ_Breadth_of_Interest,aa_6_FPQ_Achievement,aa_6_FPQ_Endurance,aa_6_FPQ_Seriousness,TCI_Exploratory_Excitability,CLS,PerspectiveTaking,FantasyScale,EmpathicConcern,PersonalDistress,Christian,Jewish,Muslim,Buddhist,RespForHardship,Liberal,Conservative,SES,Event_number,tender,careR,connected,distress,upsetR,guilty,simInterests,simJoysR,simMorals,simEcon,simEdu,simSocPos,needMoneyR,needOrg,needHelp,resp,blame,unjust,inspired,likeMeet,trust,likelytohelp,donatetotheircharity,PosEmpathy,NegEmpathy,InternalSimilarity,ExternalSimilarity,Neediness,Responsibility,Likability,DonationScale,donation,hardship,sent1,sent2,sent3,subj_eth,subj_gender,subj_religion,target_eth,target_gender,targ_relig,target_image_id,target_name_id,PosEmpathy_mc,NegEmpathy_mc,Neediness_mc,Responsibility_mc,Likability_mc,InternalSimilarity_mc,ExternalSimilarity_mc,donation_mc,simGender,simEth,simRelig,
223,17,20,6,18,18,18,10,14,13,22,15,18,15,12,19,24,23,25,10,18,21,8,16,17,14,23,13,11,14,20,21,15,15,15,22,21,19,19,20,21,17,21,15,9,17,22,11,18,8,9,16,19,18,15,9,9,23,11,14,11,10,8,13,18,7,24,14,23,10,14,8,11,6,13,9,12,24,18,24,10,23,15,22,10,9,23,14,18,14,18,21,20,9,11,11,24,10,13,13,18,12,12,22,22,19,19,19,22,21,24,24,14,22,24,19,13,17,11,16,20,21,25,22,23,23,18,23,11,13,9,12,9,15,11,20,17,15,18,8,19,9,10,8,8,25,24,25,12,23,21,23,22,23,23,20,23,15,21,14,16,11,9,19,18,19,15,24,12,13,14,13,20,25,9,21,20,21,23,15,10,7,21,11,23,12,9,7,7,24,23,25,21,21,16,19,24,23,21,22,25,14,23,109,30,30,29,19,9,11,9,10,9,27,17,23,9,5,5,5,5,5,1,4,5,5,4,4,3,5,6,5,7,7,4,5,6,5,6,2,15,11,14,11,16,6,16,8,2,1,122,34,66,1,2,8,2,1,-1,1,1,-1.500,-1.188,-0.812,0.250,0.938,1.188,-0.125,0.062,0,0,0,
223,17,20,6,18,18,18,10,14,13,22,15,18,15,12,19,24,23,25,10,18,21,8,16,17,14,23,13,11,14,20,21,15,15,15,22,21,19,19,20,21,17,21,15,9,17,22,11,18,8,9,16,19,18,15,9,9,23,11,14,11,10,8,13,18,7,24,14,23,10,14,8,11,6,13,9,12,24,18,24,10,23,15,22,10,9,23,14,18,14,18,21,20,9,11,11,24,10,13,13,18,12,12,22,22,19,19,19,22,21,24,24,14,22,24,19,13,17,11,16,20,21,25,22,23,23,18,23,11,13,9,12,9,15,11,20,17,15,18,8,19,9,10,8,8,25,24,25,12,23,21,23,22,23,23,20,23,15,21,14,16,11,9,19,18,19,15,24,12,13,14,13,20,25,9,21,20,21,23,15,10,7,21,11,23,12,9,7,7,24,23,25,21,21,16,19,24,23,21,22,25,14,23,109,30,30,29,19,9,11,9,10,9,27,17,23,10,6,5,5,5,5,1,4,5,4,4,4,3,5,7,7,7,7,4,4,6,3,6,2,16,11,13,11,19,6,13,8,2,7,244,27,85,1,2,8,1,1,1,12,4,-0.500,-1.188,2.188,0.250,-2.062,0.188,-0.125,0.062,0,1,0,
223,17,20,6,18,18,18,10,14,13,22,15,18,15,12,19,24,23,25,10,18,21,8,16,17,14,23,13,11,14,20,21,15,15,15,22,21,19,19,20,21,17,21,15,9,17,22,11,18,8,9,16,19,18,15,9,9,23,11,14,11,10,8,13,18,7,24,14,23,10,14,8,11,6,13,9,12,24,18,24,10,23,15,22,10,9,23,14,18,14,18,21,20,9,11,11,24,10,13,13,18,12,12,22,22,19,19,19,22,21,24,24,14,22,24,19,13,17,11,16,20,21,25,22,23,23,18,23,11,13,9,12,9,15,11,20,17,15,18,8,19,9,10,8,8,25,24,25,12,23,21,23,22,23,23,20,23,15,21,14,16,11,9,19,18,19,15,24,12,13,14,13,20,25,9,21,20,21,23,15,10,7,21,11,23,12,9,7,7,24,23,25,21,21,16,19,24,23,21,22,25,14,23,109,30,30,29,19,9,11,9,10,9,27,17,23,11,5,5,6,4,4,1,3,5,3,4,4,3,5,5,5,7,7,4,4,6,5,5,1,16,9,11,11,15,6,15,6,1,4,148,15,86,1,2,8,1,2,2,32,22,-0.500,-3.188,-1.812,0.250,-0.062,-1.812,-0.125,-0.938,1,1,0,
223,17,20,6,18,18,18,10,14,13,22,15,18,15,12,19,24,23,25,10,18,21,8,16,17,14,23,13,11,14,20,21,15,15,15,22,21,19,19,20,21,17,21,15,9,17,22,11,18,8,9,16,19,18,15,9,9,23,11,14,11,10,8,13,18,7,24,14,23,10,14,8,11,6,13,9,12,24,18,24,10,23,15,22,10,9,23,14,18,14,18,21,20,9,11,11,24,10,13,13,18,12,12,22,22,19,19,19,22,21,24,24,14,22,24,19,13,17,11,16,20,21,25,22,23,23,18,23,11,13,9,12,9,15,11,20,17,15,18,8,19,9,10,8,8,25,24,25,12,23,21,23,22,23,23,20,23,15,21,14,16,11,9,19,18,19,15,24,12,13,14,13,20,25,9,21,20,21,23,15,10,7,21,11,23,12,9,7,7,24,23,25,21,21,16,19,24,23,21,22,25,14,23,109,30,30,29,19,9,11,9,10,9,27,17,23,12,5,5,5,5,4,1,4,5,4,4,3,3,5,6,4,7,7,4,4,6,5,6,1,15,10,13,10,15,6,15,7,1,9,182,59,35,1,2,8,1,1,-1,13,20,-1.500,-2.188,-1.812,0.250,-0.062,0.188,-1.125,-0.938,0,1,0,
223,17,20,6,18,18,18,10,14,13,22,15,18,15,12,19,24,23,25,10,18,21,8,16,17,14,23,13,11,14,20,21,15,15,15,22,21,19,19,20,21,17,21,15,9,17,22,11,18,8,9,16,19,18,15,9,9,23,11,14,11,10,8,13,18,7,24,14,23,10,14,8,11,6,13,9,12,24,18,24,10,23,15,22,10,9,23,14,18,14,18,21,20,9,11,11,24,10,13,13,18,12,12,22,22,19,19,19,22,21,24,24,14,22,24,19,13,17,11,16,20,21,25,22,23,23,18,23,11,13,9,12,9,15,11,20,17,15,18,8,19,9,10,8,8,25,24,25,12,23,21,23,22,23,23,20,23,15,21,14,16,11,9,19,18,19,15,24,12,13,14,13,20,25,9,21,20,21,23,15,10,7,21,11,23,12,9,7,7,24,23,25,21,21,16,19,24,23,21,22,25,14,23,109,30,30,29,19,9,11,9,10,9,27,17,23,13,5,5,5,5,4,1,3,5,3,3,4,3,5,6,6,7,7,4,4,5,5,6,2,15,10,11,10,17,6,14,8,2,3,141,16,87,1,2,8,1,1,4,16,6,-1.500,-2.188,0.188,0.250,-1.062,-1.812,-1.125,0.062,0,1,0,
223,17,20,6,18,18,18,10,14,13,22,15,18,15,12,19,24,23,25,10,18,21,8,16,17,14,23,13,11,14,20,21,15,15,15,22,21,19,19,20,21,17,21,15,9,17,22,11,18,8,9,16,19,18,15,9,9,23,11,14,11,10,8,13,18,7,24,14,23,10,14,8,11,6,13,9,12,24,18,24,10,23,15,22,10,9,23,14,18,14,18,21,20,9,11,11,24,10,13,13,18,12,12,22,22,19,19,19,22,21,24,24,14,22,24,19,13,17,11,16,20,21,25,22,23,23,18,23,11,13,9,12,9,15,11,20,17,15,18,8,19,9,10,8,8,25,24,25,12,23,21,23,22,23,23,20,23,15,21,14,16,11,9,19,18,19,15,24,12,13,14,13,20,25,9,21,20,21,23,15,10,7,21,11,23,12,9,7,7,24,23,25,21,21,16,19,24,23,21,22,25,14,23,109,30,30,29,19,9,11,9,10,9,27,17,23,14,6,6,7,6,5,5,4,5,4,4,4,3,6,7,7,7,7,6,4,6,5,7,3,19,16,13,11,20,4,15,10,3,11,195,28,67,1,2,8,2,1,-1,8,2,2.500,3.812,3.188,-1.750,-0.062,0.188,-0.125,1.062,0,0,0,
223,17,20,6,18,18,18,10,14,13,22,15,18,15,12,19,24,23,25,10,18,21,8,16,17,14,23,13,11,14,20,21,15,15,15,22,21,19,19,20,21,17,21,15,9,17,22,11,18,8,9,16,19,18,15,9,9,23,11,14,11,10,8,13,18,7,24,14,23,10,14,8,11,6,13,9,12,24,18,24,10,23,15,22,10,9,23,14,18,14,18,21,20,9,11,11,24,10,13,13,18,12,12,22,22,19,19,19,22,21,24,24,14,22,24,19,13,17,11,16,20,21,25,22,23,23,18,23,11,13,9,12,9,15,11,20,17,15,18,8,19,9,10,8,8,25,24,25,12,23,21,23,22,23,23,20,23,15,21,14,16,11,9,19,18,19,15,24,12,13,14,13,20,25,9,21,20,21,23,15,10,7,21,11,23,12,9,7,7,24,23,25,21,21,16,19,24,23,21,22,25,14,23,109,30,30,29,19,9,11,9,10,9,27,17,23,15,5,5,5,5,6,1,5,5,4,4,4,3,5,6,6,7,7,7,5,6,5,6,2,15,12,14,11,17,3,16,8,2,5,150,4,36,1,2,8,2,1,-1,6,15,-1.500,-0.188,0.188,-2.750,0.938,1.188,-0.125,0.062,0,0,0,
223,17,20,6,18,18,18,10,14,13,22,15,18,15,12,19,24,23,25,10,18,21,8,16,17,14,23,13,11,14,20,21,15,15,15,22,21,19,19,20,21,17,21,15,9,17,22,11,18,8,9,16,19,18,15,9,9,23,11,14,11,10,8,13,18,7,24,14,23,10,14,8,11,6,13,9,12,24,18,24,10,23,15,22,10,9,23,14,18,14,18,21,20,9,11,11,24,10,13,13,18,12,12,22,22,19,19,19,22,21,24,24,14,22,24,19,13,17,11,16,20,21,25,22,23,23,18,23,11,13,9,12,9,15,11,20,17,15,18,8,19,9,10,8,8,25,24,25,12,23,21,23,22,23,23,20,23,15,21,14,16,11,9,19,18,19,15,24,12,13,14,13,20,25,9,21,20,21,23,15,10,7,21,11,23,12,9,7,7,24,23,25,21,21,16,19,24,23,21,22,25,14,23,109,30,30,29,19,9,11,9,10,9,27,17,23,16,5,5,5,5,5,1,4,5,4,4,4,3,5,6,6,7,7,4,4,6,5,5,2,15,11,13,11,17,6,15,7,2,10,190,60,37,1,2,8,1,2,-1,33,10,-1.500,-1.188,0.188,0.250,-0.062,0.188,-0.125,0.062,1,1,0,
224,16,17,15,10,14,13,15,15,14,15,16,14,15,15,11,16,14,18,17,19,16,15,12,15,18,13,17,17,14,20,14,14,14,14,16,14,14,15,14,14,16,12,15,13,14,17,15,15,14,17.500,17,12,17,18,15,15,12,12,14,17,15,15,14,16,15,17,14,18,17,12,14,15,17,18,17,12,18,17,14,16,18,14,14,20,18,18,14,16,12,16,13,12,18,17,12,15,13,13,14,16,15,19,16,18,14,13,17,15,14,15,13,17,14,19,15,12,14,14,14,16,21,17,12.500,14,16,14,14,17,15,12,15,14,17,15,16,15,15,15,19,13,16.250,15,18.750,18,17,15,14,16,16,16,15,17,13,12,15,16,17.500,14,14,18,14,17,15,17,12,13,15,15,15,14,16,19,18,17,15,14,15,16,17,16,17,17,17,18,15,17.500,15,18.750,15,16,16,15,15,18,14,17,16,15,14,16,16,17,84,18,21,21,22,10,9,9,9,11,27,19,18,1,3,6,4,4,5,4,4,5,3,6,5,3,5,4,7,4,6,5,4,3,1,6,1,13,13,12,14,16,9,8,7,1,12,208,12,23,2,1,1,1,1,-1,13,19,1.417,1.167,5.417,-1.500,-2.917,0.583,2.750,0,1,0,0,
224,16,17,15,10,14,13,15,15,14,15,16,14,15,15,11,16,14,18,17,19,16,15,12,15,18,13,17,17,14,20,14,14,14,14,16,14,14,15,14,14,16,12,15,13,14,17,15,15,14,17.500,17,12,17,18,15,15,12,12,14,17,15,15,14,16,15,17,14,18,17,12,14,15,17,18,17,12,18,17,14,16,18,14,14,20,18,18,14,16,12,16,13,12,18,17,12,15,13,13,14,16,15,19,16,18,14,13,17,15,14,15,13,17,14,19,15,12,14,14,14,16,21,17,12.500,14,16,14,14,17,15,12,15,14,17,15,16,15,15,15,19,13,16.250,15,18.750,18,17,15,14,16,16,16,15,17,13,12,15,16,17.500,14,14,18,14,17,15,17,12,13,15,15,15,14,16,19,18,17,15,14,15,16,17,16,17,17,17,18,15,17.500,15,18.750,15,16,16,15,15,18,14,17,16,15,14,16,16,17,84,18,21,21,22,10,9,9,9,11,27,19,18,2,6,7,4,5,6,4,3,6,3,3,4,5,4,3,3,6,5,3,5,3,4,2,1,17,15,12,12,10,10,12,3,1,8,174,13,66,2,1,1,1,2,-1,36,11,5.417,3.167,-0.583,-0.500,1.083,0.583,0.750,0,0,0,0,
224,16,17,15,10,14,13,15,15,14,15,16,14,15,15,11,16,14,18,17,19,16,15,12,15,18,13,17,17,14,20,14,14,14,14,16,14,14,15,14,14,16,12,15,13,14,17,15,15,14,17.500,17,12,17,18,15,15,12,12,14,17,15,15,14,16,15,17,14,18,17,12,14,15,17,18,17,12,18,17,14,16,18,14,14,20,18,18,14,16,12,16,13,12,18,17,12,15,13,13,14,16,15,19,16,18,14,13,17,15,14,15,13,17,14,19,15,12,14,14,14,16,21,17,12.500,14,16,14,14,17,15,12,15,14,17,15,16,15,15,15,19,13,16.250,15,18.750,18,17,15,14,16,16,16,15,17,13,12,15,16,17.500,14,14,18,14,17,15,17,12,13,15,15,15,14,16,19,18,17,15,14,15,16,17,16,17,17,17,18,15,17.500,15,18.750,15,16,16,15,15,18,14,17,16,15,14,16,16,17,84,18,21,21,22,10,9,9,9,11,27,19,18,3,3,4,4,4,5,2,3,4,5,5,4,5,4,3,3,5,4,4,3,4,5,3,1,11,11,12,14,10,11,12,4,1,15,238,67,96,2,1,1,2,2,3,22,16,-0.583,-0.833,-0.583,0.500,1.083,0.583,2.750,0,0,1,0,
224,16,17,15,10,14,13,15,15,14,15,16,14,15,15,11,16,14,18,17,19,16,15,12,15,18,13,17,17,14,20,14,14,14,14,16,14,14,15,14,14,16,12,15,13,14,17,15,15,14,17.500,17,12,17,18,15,15,12,12,14,17,15,15,14,16,15,17,14,18,17,12,14,15,17,18,17,12,18,17,14,16,18,14,14,20,18,18,14,16,12,16,13,12,18,17,12,15,13,13,14,16,15,19,16,18,14,13,17,15,14,15,13,17,14,19,15,12,14,14,14,16,21,17,12.500,14,16,14,14,17,15,12,15,14,17,15,16,15,15,15,19,13,16.250,15,18.750,18,17,15,14,16,16,16,15,17,13,12,15,16,17.500,14,14,18,14,17,15,17,12,13,15,15,15,14,16,19,18,17,15,14,15,16,17,16,17,17,17,18,15,17.500,15,18.750,15,16,16,15,15,18,14,17,16,15,14,16,16,17,84,18,21,21,22,10,9,9,9,11,27,19,18,4,3,5,3,4,5,3,5,4,3,2,5,3,3,4,2,5,6,3,2,3,4,2,1,11,12,12,10,9,10,9,3,1,3,133,47,14,2,1,1,1,1,-1,17,3,-0.583,0.167,-1.583,-0.500,-1.917,0.583,-1.250,0,1,0,0,
224,16,17,15,10,14,13,15,15,14,15,16,14,15,15,11,16,14,18,17,19,16,15,12,15,18,13,17,17,14,20,14,14,14,14,16,14,14,15,14,14,16,12,15,13,14,17,15,15,14,17.500,17,12,17,18,15,15,12,12,14,17,15,15,14,16,15,17,14,18,17,12,14,15,17,18,17,12,18,17,14,16,18,14,14,20,18,18,14,16,12,16,13,12,18,17,12,15,13,13,14,16,15,19,16,18,14,13,17,15,14,15,13,17,14,19,15,12,14,14,14,16,21,17,12.500,14,16,14,14,17,15,12,15,14,17,15,16,15,15,15,19,13,16.250,15,18.750,18,17,15,14,16,16,16,15,17,13,12,15,16,17.500,14,14,18,14,17,15,17,12,13,15,15,15,14,16,19,18,17,15,14,15,16,17,16,17,17,17,18,15,17.500,15,18.750,15,16,16,15,15,18,14,17,16,15,14,16,16,17,84,18,21,21,22,10,9,9,9,11,27,19,18,5,3,4,4,3,5,4,4,4,4,2,5,3,6,3,3,5,4,4,2,4,3,4,1,11,12,12,10,12,11,9,5,1,9,176,32,97,2,1,1,2,1,7,9,1,-0.583,0.167,1.417,0.500,-1.917,0.583,-1.250,0,1,1,0,
224,16,17,15,10,14,13,15,15,14,15,16,14,15,15,11,16,14,18,17,19,16,15,12,15,18,13,17,17,14,20,14,14,14,14,16,14,14,15,14,14,16,12,15,13,14,17,15,15,14,17.500,17,12,17,18,15,15,12,12,14,17,15,15,14,16,15,17,14,18,17,12,14,15,17,18,17,12,18,17,14,16,18,14,14,20,18,18,14,16,12,16,13,12,18,17,12,15,13,13,14,16,15,19,16,18,14,13,17,15,14,15,13,17,14,19,15,12,14,14,14,16,21,17,12.500,14,16,14,14,17,15,12,15,14,17,15,16,15,15,15,19,13,16.250,15,18.750,18,17,15,14,16,16,16,15,17,13,12,15,16,17.500,14,14,18,14,17,15,17,12,13,15,15,15,14,16,19,18,17,15,14,15,16,17,16,17,17,17,18,15,17.500,15,18.750,15,16,16,15,15,18,14,17,16,15,14,16,16,17,84,18,21,21,22,10,9,9,9,11,27,19,18,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,
224,16,17,15,10,14,13,15,15,14,15,16,14,15,15,11,16,14,18,17,19,16,15,12,15,18,13,17,17,14,20,14,14,14,14,16,14,14,15,14,14,16,12,15,13,14,17,15,15,14,17.500,17,12,17,18,15,15,12,12,14,17,15,15,14,16,15,17,14,18,17,12,14,15,17,18,17,12,18,17,14,16,18,14,14,20,18,18,14,16,12,16,13,12,18,17,12,15,13,13,14,16,15,19,16,18,14,13,17,15,14,15,13,17,14,19,15,12,14,14,14,16,21,17,12.500,14,16,14,14,17,15,12,15,14,17,15,16,15,15,15,19,13,16.250,15,18.750,18,17,15,14,16,16,16,15,17,13,12,15,16,17.500,14,14,18,14,17,15,17,12,13,15,15,15,14,16,19,18,17,15,14,15,16,17,16,17,17,17,18,15,17.500,15,18.750,15,16,16,15,15,18,14,17,16,15,14,16,16,17,84,18,21,21,22,10,9,9,9,11,27,19,18,7,2,4,4,4,4,3,2,4,5,2,4,4,4,2,3,4,5,5,2,4,6,2,1,10,11,11,10,9,10,12,3,1,6,161,5,48,2,1,1,1,1,-1,18,2,-1.583,-0.833,-1.583,-0.500,1.083,-0.417,-1.250,0,1,0,0,
224,16,17,15,10,14,13,15,15,14,15,16,14,15,15,11,16,14,18,17,19,16,15,12,15,18,13,17,17,14,20,14,14,14,14,16,14,14,15,14,14,16,12,15,13,14,17,15,15,14,17.500,17,12,17,18,15,15,12,12,14,17,15,15,14,16,15,17,14,18,17,12,14,15,17,18,17,12,18,17,14,16,18,14,14,20,18,18,14,16,12,16,13,12,18,17,12,15,13,13,14,16,15,19,16,18,14,13,17,15,14,15,13,17,14,19,15,12,14,14,14,16,21,17,12.500,14,16,14,14,17,15,12,15,14,17,15,16,15,15,15,19,13,16.250,15,18.750,18,17,15,14,16,16,16,15,17,13,12,15,16,17.500,14,14,18,14,17,15,17,12,13,15,15,15,14,16,19,18,17,15,14,15,16,17,16,17,17,17,18,15,17.500,15,18.750,15,16,16,15,15,18,14,17,16,15,14,16,16,17,84,18,21,21,22,10,9,9,9,11,27,19,18,8,5,3,2,3,6,3,3,5,3,4,4,4,4,2,4,5,5,3,3,4,4,2,1,10,12,11,12,10,11,11,3,1,13,211,68,25,2,1,1,1,2,-1,39,24,-1.583,0.167,-0.583,0.500,0.083,-0.417,0.750,0,0,0,0,
224,16,17,15,10,14,13,15,15,14,15,16,14,15,15,11,16,14,18,17,19,16,15,12,15,18,13,17,17,14,20,14,14,14,14,16,14,14,15,14,14,16,12,15,13,14,17,15,15,14,17.500,17,12,17,18,15,15,12,12,14,17,15,15,14,16,15,17,14,18,17,12,14,15,17,18,17,12,18,17,14,16,18,14,14,20,18,18,14,16,12,16,13,12,18,17,12,15,13,13,14,16,15,19,16,18,14,13,17,15,14,15,13,17,14,19,15,12,14,14,14,16,21,17,12.500,14,16,14,14,17,15,12,15,14,17,15,16,15,15,15,19,13,16.250,15,18.750,18,17,15,14,16,16,16,15,17,13,12,15,16,17.500,14,14,18,14,17,15,17,12,13,15,15,15,14,16,19,18,17,15,14,15,16,17,16,17,17,17,18,15,17.500,15,18.750,15,16,16,15,15,18,14,17,16,15,14,16,16,17,84,18,21,21,22,10,9,9,9,11,27,19,18,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,
224,16,17,15,10,14,13,15,15,14,15,16,14,15,15,11,16,14,18,17,19,16,15,12,15,18,13,17,17,14,20,14,14,14,14,16,14,14,15,14,14,16,12,15,13,14,17,15,15,14,17.500,17,12,17,18,15,15,12,12,14,17,15,15,14,16,15,17,14,18,17,12,14,15,17,18,17,12,18,17,14,16,18,14,14,20,18,18,14,16,12,16,13,12,18,17,12,15,13,13,14,16,15,19,16,18,14,13,17,15,14,15,13,17,14,19,15,12,14,14,14,16,21,17,12.500,14,16,14,14,17,15,12,15,14,17,15,16,15,15,15,19,13,16.250,15,18.750,18,17,15,14,16,16,16,15,17,13,12,15,16,17.500,14,14,18,14,17,15,17,12,13,15,15,15,14,16,19,18,17,15,14,15,16,17,16,17,17,17,18,15,17.500,15,18.750,15,16,16,15,15,18,14,17,16,15,14,16,16,17,84,18,21,21,22,10,9,9,9,11,27,19,18,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,
